cnpj;razao_social;numero_nota;data_emissao;codigo_item;descricao_item;quantidade;valor_unitario;imposto_item
78.519.642/0001-99;Alves;861752;2025-03-27;548428;A arte de evoluir mais facilmente;5;50.22;21.23
78.519.642/0001-99;Alves;403346;2025-03-18;593849;O poder de ganhar mais rapidamente;2;958.17;258.63
78.519.642/0001-99;Alves;403346;2025-03-18;691236;A simplicidade de mudar antes de tudo;2;714.93;254.79
78.519.642/0001-99;Alves;403346;2025-03-18;363272;O conforto de mudar mais rapidamente;6;171.74;252.84
78.519.642/0001-99;Alves;733901;2025-05-01;654793;O conforto de evoluir naturalmente;5;910.51;652.3
78.519.642/0001-99;Alves;733901;2025-05-01;746948;A liberdade de concretizar seus projetos com confiança;5;676.86;663.24
78.519.642/0001-99;Alves;733901;2025-05-01;219215;O direito de avançar com força total;8;181.04;89.62
78.519.642/0001-99;Alves;320646;2025-04-24;981087;A segurança de concretizar seus projetos de maneira eficaz;10;735.27;1418.85
78.519.642/0001-99;Alves;320646;2025-04-24;899284;A simplicidade de inovar com toda a tranquilidade;6;947.68;1230.75
78.519.642/0001-99;Alves;336242;2025-04-07;991762;O direito de inovar mais rapidamente;4;959.25;667.22
78.519.642/0001-99;Alves;336242;2025-04-07;873034;O direito de mudar com força total;10;311.9;754.8
78.519.642/0001-99;Alves;336242;2025-04-07;716937;A arte de evoluir antes de tudo;8;604.62;517.01
64.518.230/0001-20;Gonçalves;519953;2025-03-24;903838;A arte de avançar mais facilmente;2;985.66;465.88
64.518.230/0001-20;Gonçalves;519953;2025-03-24;486310;A segurança de inovar naturalmente;6;900.19;898.03
64.518.230/0001-20;Gonçalves;519953;2025-03-24;743921;A liberdade de ganhar em estado puro;1;654.79;57.81
64.518.230/0001-20;Gonçalves;519953;2025-03-24;475048;O conforto de realizar seus sonhos simplesmente;1;123.04;18.65
64.518.230/0001-20;Gonçalves;519953;2025-03-24;773843;O prazer de avançar com confiança;6;672.17;211.75
64.518.230/0001-20;Gonçalves;406680;2025-04-19;246711;O poder de evoluir mais rapidamente;5;474.12;443.34
64.518.230/0001-20;Gonçalves;406680;2025-04-19;926760;O poder de evoluir com força total;1;273.38;50.81
64.518.230/0001-20;Gonçalves;920835;2025-03-30;305040;O prazer de atingir seus objetivos sem preocupação;10;900.63;2168.6
64.518.230/0001-20;Gonçalves;920835;2025-03-30;724268;O poder de avançar naturalmente;9;796.27;1412.34
64.518.230/0001-20;Gonçalves;920835;2025-03-30;946269;A vantagem de concretizar seus projetos com toda a tranquilidade;5;516.53;551.27
64.518.230/0001-20;Gonçalves;920835;2025-03-30;788740;O direito de mudar sem preocupação;1;291.45;42.69
64.518.230/0001-20;Gonçalves;243938;2025-04-17;461875;A possibilidade de conseguir em estado puro;7;740.1;400.83
64.518.230/0001-20;Gonçalves;243938;2025-04-17;472245;A certeza de conseguir de maneira eficaz;5;964.48;420.32
64.518.230/0001-20;Gonçalves;243938;2025-04-17;222927;A simplicidade de inovar com força total;6;323.45;132.46
64.518.230/0001-20;Gonçalves;995106;2025-05-06;143664;A vantagem de concretizar seus projetos de maneira eficaz;8;603.28;1006.28
64.518.230/0001-20;Gonçalves;995106;2025-05-06;416020;O direito de atingir seus objetivos de maneira eficaz;9;570.15;715.48
64.518.230/0001-20;Gonçalves;100583;2025-05-02;193763;A certeza de mudar com força total;1;177.77;16.52
64.518.230/0001-20;Gonçalves;100583;2025-05-02;433024;O prazer de realizar seus sonhos de maneira eficaz;9;102.1;143.65
64.518.230/0001-20;Gonçalves;100583;2025-05-02;272330;O direito de ganhar de maneira eficaz;1;467.29;40.97
64.518.230/0001-20;Gonçalves;461573;2025-04-01;400146;A simplicidade de concretizar seus projetos de maneira eficaz;2;878.16;373.91
64.518.230/0001-20;Gonçalves;461573;2025-04-01;154599;A arte de ganhar antes de tudo;5;594.1;728.45
64.518.230/0001-20;Gonçalves;461573;2025-04-01;672891;A possibilidade de inovar simplesmente;5;880.76;250.95
64.518.230/0001-20;Gonçalves;461573;2025-04-01;617968;A simplicidade de atingir seus objetivos com força total;6;646.05;701.39
64.518.230/0001-20;Gonçalves;461573;2025-04-01;369515;A liberdade de avançar simplesmente;4;908.48;336.33
64.518.230/0001-20;Gonçalves;985587;2025-03-28;929132;O poder de avançar com força total;3;314.78;70.64
64.518.230/0001-20;Gonçalves;985587;2025-03-28;204609;A liberdade de ganhar com toda a tranquilidade;8;814.55;530.03
64.518.230/0001-20;Gonçalves;985587;2025-03-28;419680;O conforto de inovar naturalmente;2;799.2;300.32
64.518.230/0001-20;Gonçalves;985587;2025-03-28;390504;O direito de conseguir com confiança;7;214.91;310.4
64.518.230/0001-20;Gonçalves;985587;2025-03-28;769391;A vantagem de realizar seus sonhos sem preocupação;9;972.75;1652.6
64.518.230/0001-20;Gonçalves;972670;2025-04-27;614408;A vantagem de atingir seus objetivos de maneira eficaz;2;136.38;40.8
64.518.230/0001-20;Gonçalves;972670;2025-04-27;820310;O direito de atingir seus objetivos mais rapidamente;7;590.74;549.78
64.518.230/0001-20;Gonçalves;972670;2025-04-27;157852;A segurança de inovar mais rapidamente;6;243.05;325.96
64.518.230/0001-20;Gonçalves;411288;2025-04-03;698726;A segurança de conseguir mais rapidamente;7;397.59;216.48
64.518.230/0001-20;Gonçalves;411288;2025-04-03;237610;A arte de avançar em estado puro;8;333.99;426.56
64.518.230/0001-20;Gonçalves;411288;2025-04-03;537610;O direito de inovar simplesmente;1;243.19;30.28
64.518.230/0001-20;Gonçalves;411288;2025-04-03;717858;O direito de realizar seus sonhos naturalmente;1;162.8;24.61
64.518.230/0001-20;Gonçalves;411288;2025-04-03;190621;A possibilidade de mudar antes de tudo;7;358.01;224.59
64.518.230/0001-20;Gonçalves;306595;2025-05-07;636736;A segurança de evoluir sem preocupação;9;938.08;1521.88
64.518.230/0001-20;Gonçalves;306595;2025-05-07;297751;O conforto de realizar seus sonhos mais facilmente;10;934.28;632.47
64.518.230/0001-20;Gonçalves;306595;2025-05-07;912174;A arte de conseguir com força total;9;757.15;1019.03
64.518.230/0001-20;Gonçalves;306595;2025-05-07;872939;A simplicidade de conseguir mais facilmente;8;451.32;657.85
64.518.230/0001-20;Gonçalves;306595;2025-05-07;889974;A segurança de concretizar seus projetos com toda a tranquilidade;4;822.48;557.34
64.518.230/0001-20;Gonçalves;310908;2025-03-19;379792;A possibilidade de conseguir sem preocupação;2;708.89;310.78
64.518.230/0001-20;Gonçalves;310908;2025-03-19;354491;A liberdade de avançar mais rapidamente;5;293.45;362.62
64.518.230/0001-20;Gonçalves;138778;2025-04-23;501250;A liberdade de concretizar seus projetos em estado puro;10;668.78;669.08
64.518.230/0001-20;Gonçalves;138778;2025-04-23;100019;A liberdade de avançar mais rapidamente;7;421.09;574.88
64.518.230/0001-20;Gonçalves;138778;2025-04-23;296739;O prazer de ganhar em estado puro;6;484.34;571.83
64.518.230/0001-20;Gonçalves;138778;2025-04-23;728045;A vantagem de mudar direto da fonte;5;430.06;518.63
64.518.230/0001-20;Gonçalves;138778;2025-04-23;928844;A simplicidade de mudar com toda a tranquilidade;1;340.24;24.74
64.518.230/0001-20;Gonçalves;165043;2025-03-24;955001;A simplicidade de realizar seus sonhos direto da fonte;10;271.36;408.78
64.518.230/0001-20;Gonçalves;165043;2025-03-24;791045;A possibilidade de concretizar seus projetos naturalmente;5;277.43;77.68
64.518.230/0001-20;Gonçalves;165043;2025-03-24;660569;A segurança de realizar seus sonhos simplesmente;4;543.9;144.73
64.518.230/0001-20;Gonçalves;165043;2025-03-24;472337;O conforto de concretizar seus projetos com confiança;10;95.28;120.1
64.518.230/0001-20;Gonçalves;155460;2025-05-04;126714;O poder de mudar sem preocupação;5;691.66;232.8
64.518.230/0001-20;Gonçalves;155460;2025-05-04;368396;O prazer de concretizar seus projetos sem preocupação;7;804.65;1361.39
64.518.230/0001-20;Gonçalves;155460;2025-05-04;283285;O conforto de atingir seus objetivos antes de tudo;7;357.33;548.68
64.518.230/0001-20;Gonçalves;644886;2025-04-17;306180;A certeza de ganhar com toda a tranquilidade;7;767.21;635.74
64.518.230/0001-20;Gonçalves;644886;2025-04-17;290771;A vantagem de realizar seus sonhos mais rapidamente;8;878.47;1615.27
64.518.230/0001-20;Gonçalves;644886;2025-04-17;260391;O direito de avançar direto da fonte;5;593.42;559.75
64.518.230/0001-20;Gonçalves;644886;2025-04-17;950667;A vantagem de realizar seus sonhos de maneira eficaz;6;743.17;374.34
64.518.230/0001-20;Gonçalves;884672;2025-03-22;603446;A certeza de ganhar sem preocupação;10;979.42;1879.39
64.518.230/0001-20;Gonçalves;884672;2025-03-22;967323;O direito de mudar mais facilmente;8;680.96;963.39
64.518.230/0001-20;Gonçalves;803994;2025-04-13;133393;O direito de avançar mais facilmente;8;973.24;1273.64
64.518.230/0001-20;Gonçalves;803994;2025-04-13;946104;A simplicidade de evoluir simplesmente;9;769.52;1513.48
64.518.230/0001-20;Gonçalves;803994;2025-04-13;598730;A simplicidade de atingir seus objetivos com toda a tranquilidade;2;757.72;119.74
64.518.230/0001-20;Gonçalves;803994;2025-04-13;568539;A certeza de mudar com toda a tranquilidade;10;802.01;942.41
64.518.230/0001-20;Gonçalves;803994;2025-04-13;838424;O direito de realizar seus sonhos mais facilmente;5;480.35;430.67
64.518.230/0001-20;Gonçalves;233912;2025-03-19;144590;O conforto de inovar em estado puro;9;175.76;355.63
64.518.230/0001-20;Gonçalves;233912;2025-03-19;246813;A certeza de atingir seus objetivos mais facilmente;10;432.05;798.46
64.518.230/0001-20;Gonçalves;233912;2025-03-19;147829;O direito de atingir seus objetivos mais facilmente;5;983.31;1074.25
64.518.230/0001-20;Gonçalves;233912;2025-03-19;493303;A liberdade de realizar seus sonhos antes de tudo;8;779.85;1435.89
64.518.230/0001-20;Gonçalves;536309;2025-03-16;327590;O direito de avançar em estado puro;7;384.77;267.24
64.518.230/0001-20;Gonçalves;536309;2025-03-16;967181;A segurança de inovar com confiança;7;111.45;62.95
64.518.230/0001-20;Gonçalves;503982;2025-04-01;968201;O conforto de conseguir mais facilmente;3;100.35;52.71
64.518.230/0001-20;Gonçalves;503982;2025-04-01;157661;O prazer de evoluir com força total;7;990.12;540.19
64.518.230/0001-20;Gonçalves;809313;2025-04-08;528110;O direito de evoluir com confiança;2;909.56;95.59
64.518.230/0001-20;Gonçalves;809313;2025-04-08;915853;A liberdade de ganhar com força total;3;381.28;271.28
64.518.230/0001-20;Gonçalves;809313;2025-04-08;387903;A possibilidade de concretizar seus projetos antes de tudo;4;366.91;257.87
64.518.230/0001-20;Gonçalves;809313;2025-04-08;286670;A segurança de conseguir antes de tudo;9;918.8;1394.32
64.518.230/0001-20;Gonçalves;809313;2025-04-08;790971;O direito de concretizar seus projetos com força total;9;547.18;630.54
64.518.230/0001-20;Gonçalves;146889;2025-05-12;998445;A segurança de avançar com confiança;1;809.6;125.92
64.518.230/0001-20;Gonçalves;146889;2025-05-12;813837;A simplicidade de concretizar seus projetos antes de tudo;5;241.75;274.28
64.518.230/0001-20;Gonçalves;618712;2025-04-25;209305;O poder de concretizar seus projetos com força total;8;531.8;669.32
64.518.230/0001-20;Gonçalves;618712;2025-04-25;295830;A possibilidade de ganhar com confiança;5;260.19;216.31
64.518.230/0001-20;Gonçalves;618712;2025-04-25;930723;O poder de avançar em estado puro;3;555.77;182.23
64.518.230/0001-20;Gonçalves;618712;2025-04-25;257613;A certeza de concretizar seus projetos mais facilmente;9;873.66;842.3
64.518.230/0001-20;Gonçalves;451109;2025-05-04;772589;O prazer de realizar seus sonhos em estado puro;2;446.2;175.85
64.518.230/0001-20;Gonçalves;451109;2025-05-04;924024;A certeza de ganhar com confiança;4;114.08;110.58
64.518.230/0001-20;Gonçalves;306784;2025-05-12;116042;O poder de avançar sem preocupação;2;459.73;115.52
64.518.230/0001-20;Gonçalves;306784;2025-05-12;567829;A segurança de concretizar seus projetos mais facilmente;7;534.95;364.01
64.518.230/0001-20;Gonçalves;306784;2025-05-12;789560;O direito de atingir seus objetivos mais rapidamente;2;452.24;112.41
64.518.230/0001-20;Gonçalves;306784;2025-05-12;667361;O prazer de ganhar direto da fonte;9;236.5;362.99
64.518.230/0001-20;Gonçalves;515731;2025-03-18;334857;A possibilidade de concretizar seus projetos naturalmente;10;178.24;265.96
64.518.230/0001-20;Gonçalves;515731;2025-03-18;404097;O poder de conseguir em estado puro;3;376.66;248.4
64.518.230/0001-20;Gonçalves;600813;2025-05-02;201849;O prazer de evoluir mais facilmente;3;880.57;392.52
64.518.230/0001-20;Gonçalves;600813;2025-05-02;157693;O direito de concretizar seus projetos sem preocupação;8;745.1;804.82
64.518.230/0001-20;Gonçalves;600813;2025-05-02;361084;O poder de concretizar seus projetos em estado puro;2;174.35;26.75
64.518.230/0001-20;Gonçalves;600813;2025-05-02;809047;A segurança de inovar em estado puro;5;556.06;642.76
64.518.230/0001-20;Gonçalves;600813;2025-05-02;960790;A simplicidade de mudar antes de tudo;2;119.34;15.44
64.518.230/0001-20;Gonçalves;994912;2025-04-25;325703;A certeza de realizar seus sonhos com toda a tranquilidade;7;330.09;181.27
64.518.230/0001-20;Gonçalves;994912;2025-04-25;590621;A segurança de ganhar direto da fonte;9;375.84;528.7
64.518.230/0001-20;Gonçalves;994912;2025-04-25;907034;O prazer de conseguir com toda a tranquilidade;7;136.67;213.31
64.518.230/0001-20;Gonçalves;994912;2025-04-25;493400;A possibilidade de atingir seus objetivos naturalmente;9;757.4;843.4
64.518.230/0001-20;Gonçalves;935003;2025-03-18;603998;A vantagem de ganhar de maneira eficaz;10;278.79;293.2
64.518.230/0001-20;Gonçalves;935003;2025-03-18;319162;A vantagem de ganhar em estado puro;4;810.6;313.31
64.518.230/0001-20;Gonçalves;575506;2025-04-23;669728;A simplicidade de inovar mais facilmente;10;568.82;373.68
64.518.230/0001-20;Gonçalves;575506;2025-04-23;730074;A possibilidade de conseguir mais facilmente;4;464.89;186.28
64.518.230/0001-20;Gonçalves;575506;2025-04-23;469664;O prazer de mudar mais facilmente;4;432.74;202.37
64.518.230/0001-20;Gonçalves;575506;2025-04-23;353135;O poder de inovar com força total;7;810.72;1334.21
64.518.230/0001-20;Gonçalves;575506;2025-04-23;367386;A certeza de mudar mais rapidamente;2;566.21;59.74
64.518.230/0001-20;Gonçalves;729398;2025-03-29;744516;O poder de mudar mais rapidamente;6;112.62;35.3
64.518.230/0001-20;Gonçalves;729398;2025-03-29;317088;A certeza de realizar seus sonhos com força total;10;236.7;587.86
64.518.230/0001-20;Gonçalves;729398;2025-03-29;166381;A vantagem de avançar com confiança;8;470.35;582.3
64.518.230/0001-20;Gonçalves;853045;2025-03-14;280937;A vantagem de inovar naturalmente;7;348.5;145.97
64.518.230/0001-20;Gonçalves;853045;2025-03-14;662039;A segurança de evoluir mais rapidamente;10;695.64;1105.79
64.518.230/0001-20;Gonçalves;239369;2025-03-24;338232;A liberdade de concretizar seus projetos com confiança;5;497.18;484.19
64.518.230/0001-20;Gonçalves;239369;2025-03-24;686488;A vantagem de mudar mais facilmente;3;920.52;409.42
64.518.230/0001-20;Gonçalves;239369;2025-03-24;429767;O prazer de evoluir mais facilmente;7;144.44;190.0
64.518.230/0001-20;Gonçalves;239369;2025-03-24;551745;O conforto de ganhar mais rapidamente;6;455.71;472.98
64.518.230/0001-20;Gonçalves;239369;2025-03-24;803010;O prazer de realizar seus sonhos mais facilmente;8;225.62;92.62
64.518.230/0001-20;Gonçalves;500765;2025-04-19;137607;A possibilidade de evoluir antes de tudo;5;184.04;65.85
64.518.230/0001-20;Gonçalves;500765;2025-04-19;379170;A liberdade de realizar seus sonhos naturalmente;4;514.11;507.09
64.518.230/0001-20;Gonçalves;500765;2025-04-19;664542;A vantagem de atingir seus objetivos mais facilmente;5;594.72;700.07
64.518.230/0001-20;Gonçalves;872065;2025-04-03;259182;A vantagem de mudar sem preocupação;2;575.33;258.74
64.518.230/0001-20;Gonçalves;872065;2025-04-03;225125;O poder de ganhar com força total;8;194.33;188.51
64.518.230/0001-20;Gonçalves;886261;2025-03-23;314154;O direito de avançar direto da fonte;8;172.27;215.81
64.518.230/0001-20;Gonçalves;886261;2025-03-23;322994;A simplicidade de evoluir de maneira eficaz;7;152.33;55.32
64.518.230/0001-20;Gonçalves;886261;2025-03-23;630040;A possibilidade de atingir seus objetivos simplesmente;4;231.94;109.0
64.518.230/0001-20;Gonçalves;585003;2025-04-24;863850;A simplicidade de atingir seus objetivos sem preocupação;4;467.88;309.53
64.518.230/0001-20;Gonçalves;585003;2025-04-24;223617;O poder de mudar mais facilmente;8;861.94;1680.33
64.518.230/0001-20;Gonçalves;585003;2025-04-24;125578;A simplicidade de ganhar de maneira eficaz;6;584.28;751.25
64.518.230/0001-20;Gonçalves;324875;2025-03-24;956861;O prazer de conseguir naturalmente;1;618.06;77.44
64.518.230/0001-20;Gonçalves;324875;2025-03-24;667726;O conforto de mudar sem preocupação;7;923.44;1404.43
64.518.230/0001-20;Gonçalves;557632;2025-04-23;965367;A possibilidade de realizar seus sonhos em estado puro;8;509.0;486.5
64.518.230/0001-20;Gonçalves;557632;2025-04-23;178075;O direito de concretizar seus projetos com toda a tranquilidade;9;704.24;1217.82
64.518.230/0001-20;Gonçalves;557632;2025-04-23;137278;A segurança de ganhar com toda a tranquilidade;10;441.73;890.72
64.518.230/0001-20;Gonçalves;452686;2025-04-08;259851;O conforto de conseguir com toda a tranquilidade;5;559.53;456.08
64.518.230/0001-20;Gonçalves;452686;2025-04-08;804957;A certeza de avançar em estado puro;2;340.44;69.44
64.518.230/0001-20;Gonçalves;974485;2025-03-16;215544;A arte de atingir seus objetivos com confiança;7;597.42;474.43
64.518.230/0001-20;Gonçalves;974485;2025-03-16;566926;A arte de avançar em estado puro;6;164.12;128.75
64.518.230/0001-20;Gonçalves;319272;2025-05-07;392511;O poder de ganhar em estado puro;4;104.81;43.01
